drug_id,sp_id,N,drug,cluster_id,enlace_a_bioact,multiespecie,grupo
764839,3,1,764839,749033,True,True,3
764850,15,1,764850,98166,True,True,3
764854,3,1,764854,196789,True,False,1
764859,3,1,764859,350656,False,False,0
764863,3,1,764863,219614,True,False,1
764890,3,1,764890,237228,True,False,1
764891,3,1,764891,182472,True,False,1
764908,3,1,764908,90593,False,True,2
764915,3,1,764915,447074,False,False,0
764931,3,1,764931,58862,True,False,1
764932,3,1,764932,150022,False,False,0
764949,3,1,764949,330790,True,False,1
764992,3,1,764992,232205,False,True,2
764998,3,1,764998,762752,False,False,0
765035,0,1,765035,259743,False,False,0
765046,17,1,765046,95592,False,False,0
765047,3,1,765047,128754,True,False,1
765082,3,1,765082,550656,True,False,1
765102,3,1,765102,397379,True,False,1
765111,3,1,765111,54179,True,True,3
765129,3,1,765129,605344,True,False,1
765145,3,1,765145,734012,False,False,0
765149,3,1,765149,344591,True,True,3
765156,3,1,765156,683106,True,False,1
765186,0,1,765186,145693,True,False,1
765198,0,1,765198,688439,False,True,2
765198,10,1,765198,688439,False,True,2
765210,3,1,765210,70693,False,True,2
765212,3,1,765212,253867,True,True,3
765234,3,1,765234,346184,True,False,1
765237,27,1,765237,492325,True,True,3
765259,3,1,765259,148312,False,False,0
765261,3,1,765261,464153,False,False,0
765270,3,1,765270,325883,True,False,1
765281,3,1,765281,575844,True,False,1
765323,3,1,765323,484085,True,True,3
765362,3,1,765362,739342,False,False,0
765393,18,1,765393,207726,True,False,1
765394,10,1,765394,278092,True,False,1
765416,3,1,765416,301628,True,False,1
765418,3,1,765418,178741,False,True,2
765442,0,1,765442,559020,False,False,0
765463,3,1,765463,305349,False,False,0
765480,3,1,765480,597280,True,False,1
765491,3,1,765491,651590,True,False,1
765500,3,1,765500,253775,False,False,0
765508,3,1,765508,586855,False,False,0
765520,1,1,765520,486545,False,False,0
765528,3,1,765528,365058,True,False,1
765554,1,1,765554,586414,False,False,0
765569,3,1,765569,576951,False,False,0
765623,0,1,765623,665718,False,True,2
765623,26,1,765623,665718,False,True,2
765634,3,1,765634,279203,False,False,0
765648,3,1,765648,487937,True,False,1
765655,3,1,765655,683756,False,False,0
765684,18,1,765684,475841,False,False,0
765691,3,1,765691,328299,True,False,1
765716,9,1,765716,203879,True,False,1
765784,3,1,765784,591962,False,False,0
765811,3,1,765811,146897,True,True,3
765838,3,1,765838,371036,True,False,1
765917,3,1,765917,167766,False,False,0
765943,1,1,765943,112523,True,False,1
765966,3,1,765966,655977,True,True,3
765970,3,1,765970,7349,False,True,2
765999,3,1,765999,218580,True,False,1
766024,3,1,766024,137421,True,True,3
766036,3,1,766036,489148,True,True,3
766054,3,1,766054,257796,True,False,1
766067,3,1,766067,307592,False,False,0
766078,3,1,766078,43469,True,False,1
766089,3,1,766089,338750,True,False,1
766091,3,1,766091,382600,False,False,0
766104,3,1,766104,551918,False,False,0
766149,3,1,766149,99445,False,False,0
766159,1,1,766159,515028,False,False,0
766207,1,1,766207,526430,False,True,2
766207,3,1,766207,526430,False,True,2
766212,3,1,766212,580184,False,False,0
766238,3,1,766238,206051,False,True,2
766271,1,1,766271,265055,False,False,0
766273,3,1,766273,480348,False,True,2
766276,3,1,766276,169016,False,False,0
766277,3,1,766277,19393,False,True,2
766292,3,1,766292,329010,False,False,0
766293,3,1,766293,724797,False,False,0
766312,3,1,766312,351419,False,True,2
766313,3,1,766313,362058,False,False,0
766315,18,1,766315,143974,False,False,0
766338,10,1,766338,538435,False,False,0
766351,10,1,766351,46033,False,False,0
766358,3,1,766358,656360,False,False,0
766362,3,1,766362,523693,False,False,0
766371,18,1,766371,388327,True,True,3
766394,3,1,766394,739041,False,False,0
766404,3,1,766404,261105,True,False,1
766430,3,1,766430,504845,True,False,1
766453,1,1,766453,408544,False,False,0
766466,3,1,766466,449703,False,False,0
766535,3,1,766535,751005,True,False,1
766553,3,1,766553,430266,False,True,2
766559,3,1,766559,423826,False,False,0
766561,3,1,766561,479593,True,False,1
766562,10,1,766562,566180,False,False,0
766594,3,1,766594,85197,False,False,0
766600,3,1,766600,505076,False,False,0
766619,3,1,766619,675,False,False,0
766625,3,1,766625,399097,True,False,1
766628,3,1,766628,110484,True,True,3
766649,3,1,766649,482277,True,False,1
766653,1,1,766653,244847,False,True,2
766658,3,1,766658,365905,True,False,1
766663,3,1,766663,23551,False,False,0
766672,3,1,766672,306310,False,False,0
766677,3,1,766677,292731,False,True,2
766682,27,1,766682,673644,True,True,3
766700,3,1,766700,361696,True,False,1
766718,3,1,766718,642047,True,False,1
766765,3,1,766765,471818,False,False,0
766770,3,1,766770,507895,True,False,1
766809,3,1,766809,352055,True,True,3
766812,3,1,766812,184908,True,False,1
766824,3,1,766824,189208,True,False,1
766828,3,1,766828,236580,True,True,3
766834,18,1,766834,461338,False,True,2
766863,26,1,766863,356482,False,False,0
766875,3,1,766875,42918,False,False,0
766878,0,1,766878,493852,False,True,2
766878,17,1,766878,493852,False,True,2
766882,3,1,766882,136529,True,False,1
766894,3,1,766894,310621,True,False,1
766898,3,1,766898,402793,True,False,1
766915,3,1,766915,451577,False,False,0
766916,3,1,766916,233411,False,False,0
766917,3,1,766917,755010,False,True,2
766918,10,1,766918,650845,True,False,1
766921,3,1,766921,231514,True,False,1
766931,3,1,766931,754269,True,True,3
766934,10,1,766934,374142,False,True,2
766944,10,1,766944,766923,False,False,0
766959,3,1,766959,44650,False,True,2
766959,27,1,766959,44650,False,True,2
766983,3,1,766983,135252,False,False,0
766997,1,1,766997,418353,True,True,3
767026,3,1,767026,137763,True,False,1
767042,3,1,767042,197254,False,False,0
767043,3,1,767043,135239,True,False,1
767054,3,1,767054,349379,True,False,1
767056,3,1,767056,30671,False,True,2
767092,3,1,767092,108643,True,True,3
767094,3,1,767094,94062,False,True,2
767094,27,1,767094,94062,False,True,2
767095,3,1,767095,282373,True,True,3
767104,27,1,767104,404376,True,True,3
767137,1,1,767137,40969,True,False,1
767149,3,1,767149,597176,False,False,0
767166,3,1,767166,168517,False,False,0
767168,3,1,767168,26502,True,False,1
767227,3,1,767227,329703,False,False,0
767241,3,1,767241,497260,False,False,0
767247,27,1,767247,136422,False,False,0
767265,9,1,767265,519080,True,False,1
767275,3,1,767275,293183,True,True,3
767298,1,1,767298,583317,False,True,2
767298,10,1,767298,583317,False,True,2
767360,3,1,767360,28221,False,False,0
767364,3,1,767364,149996,False,False,0
767425,27,1,767425,719043,True,True,3
767433,5,1,767433,516757,True,True,3
767483,3,1,767483,131006,False,False,0
767493,3,1,767493,576510,True,True,3
767519,3,1,767519,612568,True,False,1
767524,3,1,767524,224223,False,True,2
767528,3,1,767528,512759,True,False,1
767540,3,1,767540,664938,True,False,1
767549,3,1,767549,720645,False,False,0
767565,3,1,767565,504031,True,False,1
767591,3,1,767591,224495,True,True,3
767595,3,1,767595,630366,False,False,0
767608,3,1,767608,89029,False,False,0
767614,3,1,767614,215031,True,False,1
767634,3,1,767634,502372,True,False,1
767635,3,1,767635,140844,False,False,0
767639,3,1,767639,741321,False,True,2
767643,1,1,767643,683706,True,True,3
767643,21,1,767643,683706,True,True,3
767651,3,1,767651,762479,True,True,3
767660,3,1,767660,236644,True,False,1
767665,3,1,767665,766920,False,False,0
767669,3,1,767669,229795,True,False,1
767691,3,1,767691,603039,True,False,1
767695,3,1,767695,694285,False,False,0
767702,3,1,767702,181504,True,False,1
767722,3,1,767722,719880,True,False,1
767726,3,1,767726,294342,False,False,0
767727,3,1,767727,389385,True,False,1
767740,3,1,767740,272810,True,False,1
767752,3,1,767752,468308,False,False,0
767769,3,1,767769,660325,True,True,3
767782,3,1,767782,545447,False,True,2
767800,3,1,767800,710273,True,False,1
767846,3,1,767846,617887,True,False,1
767849,3,1,767849,393614,True,False,1
767873,3,1,767873,93705,True,True,3
767878,3,1,767878,49517,False,True,2
767948,3,1,767948,328603,False,False,0
767974,3,1,767974,485198,False,True,2
767985,3,1,767985,445337,False,False,0
768008,21,1,768008,557548,False,True,2
768015,27,1,768015,189777,False,False,0
768018,3,1,768018,693156,False,False,0
768047,3,1,768047,193206,False,False,0
768077,1,1,768077,624628,True,False,1
768079,3,1,768079,611493,False,False,0
768107,3,1,768107,605891,True,True,3
768123,3,1,768123,364276,True,True,3
768125,3,1,768125,20192,False,False,0
768126,3,1,768126,444847,False,False,0
768135,3,1,768135,650855,False,False,0
768144,3,1,768144,163195,True,False,1
768150,3,1,768150,295086,True,False,1
768157,3,1,768157,528408,False,False,0
768174,3,1,768174,625520,True,False,1
768200,3,1,768200,320433,True,False,1
768204,21,1,768204,739090,False,False,0
768215,3,1,768215,676588,True,False,1
768216,3,1,768216,46032,False,False,0
768220,10,1,768220,537973,False,False,0
768235,3,1,768235,721592,True,False,1
768238,26,1,768238,253030,False,True,2
768286,3,1,768286,747593,True,False,1
768288,3,1,768288,569631,False,False,0
768294,3,1,768294,417935,False,True,2
768304,3,1,768304,132878,False,False,0
768312,3,1,768312,411309,True,False,1
768323,21,1,768323,589742,False,True,2
768348,3,1,768348,221553,False,False,0
768353,1,1,768353,4774,False,True,2
768379,3,1,768379,477869,True,False,1
768384,18,1,768384,664770,False,False,0
768393,3,1,768393,406372,False,False,0
768417,3,1,768417,46382,True,False,1
768428,3,1,768428,666141,True,False,1
768438,3,1,768438,228021,True,False,1
768452,3,1,768452,717549,False,False,0
768475,18,1,768475,68376,False,False,0
768483,3,1,768483,742628,False,False,0
768500,3,1,768500,450098,False,False,0
768518,3,1,768518,607525,True,False,1
768543,3,1,768543,201205,True,True,3
768543,26,1,768543,201205,True,True,3
768544,3,1,768544,202614,False,False,0
768572,3,1,768572,687869,False,True,2
768573,1,1,768573,399265,True,True,3
768573,3,1,768573,399265,True,True,3
768573,10,1,768573,399265,True,True,3
768573,18,1,768573,399265,True,True,3
768577,3,1,768577,679352,False,True,2
768579,3,1,768579,654766,True,False,1
768581,3,1,768581,617081,True,False,1
768588,3,1,768588,736567,True,True,3
768596,3,1,768596,317043,True,False,1
768606,3,1,768606,570088,False,False,0
768621,0,1,768621,1530,False,True,2
768621,1,1,768621,1530,False,True,2
768621,3,1,768621,1530,False,True,2
768650,3,1,768650,143324,False,True,2
768657,3,1,768657,251596,True,True,3
768677,3,1,768677,666667,True,True,3
768697,3,1,768697,210562,False,False,0
768724,3,1,768724,324666,True,False,1
768727,26,1,768727,376941,False,False,0
768745,3,1,768745,121739,True,False,1
768772,3,1,768772,309002,True,False,1
768785,3,1,768785,307698,False,False,0
768803,3,1,768803,539096,True,True,3
768835,3,1,768835,144451,True,False,1
768846,3,1,768846,435586,False,True,2
768883,3,1,768883,256442,False,False,0
768884,3,1,768884,734390,True,False,1
768902,18,1,768902,323343,True,False,1
768930,3,1,768930,460763,True,False,1
768937,3,1,768937,402307,False,True,2
768938,3,1,768938,593047,True,False,1
768952,15,1,768952,137885,False,False,0
768980,3,1,768980,630993,True,True,3
769003,3,1,769003,594904,False,False,0
769037,3,1,769037,186685,False,True,2
769072,3,1,769072,687166,True,False,1
769075,3,1,769075,94339,False,False,0
769078,3,1,769078,255099,True,False,1
769085,3,1,769085,749869,False,False,0
769094,1,1,769094,55244,False,True,2
769162,3,1,769162,259239,True,True,3
769186,3,1,769186,404611,True,True,3
769192,3,1,769192,104368,False,True,2
769192,26,1,769192,104368,False,True,2
769214,3,1,769214,438489,False,False,0
769220,3,1,769220,457099,True,False,1
769252,3,1,769252,399016,True,False,1
769264,26,1,769264,315593,True,False,1
769279,3,1,769279,661215,True,True,3
769282,3,1,769282,764874,True,False,1
769287,3,1,769287,533858,False,True,2
769289,3,1,769289,744934,False,True,2
769316,3,1,769316,381476,True,False,1
769323,3,1,769323,745358,True,False,1
769328,3,1,769328,75316,False,False,0
769332,1,1,769332,352311,True,True,3
769384,27,1,769384,594835,False,True,2
769402,3,1,769402,482329,False,False,0
769426,3,1,769426,556973,False,False,0
769433,3,1,769433,214882,True,True,3
769447,3,1,769447,565873,False,True,2
769452,3,1,769452,166643,True,True,3
769464,3,1,769464,403874,False,False,0
769475,10,1,769475,509088,True,True,3
769482,3,1,769482,604161,False,False,0
769483,3,1,769483,342861,True,False,1
769504,3,1,769504,387461,False,False,0
769531,9,1,769531,54929,True,False,1
769532,3,1,769532,166061,False,False,0
769544,3,1,769544,503100,True,False,1
769557,3,1,769557,698238,False,False,0
769622,3,1,769622,183977,False,False,0
769637,3,1,769637,11752,False,False,0
769644,3,1,769644,728671,False,False,0
769647,27,1,769647,672129,True,False,1
769651,3,1,769651,144800,False,False,0
769675,3,1,769675,744541,True,True,3
769707,4,1,769707,422629,False,False,0
769708,3,1,769708,25150,True,False,1
769710,3,1,769710,464825,False,False,0
769760,0,1,769760,415223,True,False,1
769784,10,1,769784,363218,False,False,0
769802,10,1,769802,421842,False,False,0
769824,26,1,769824,392904,True,False,1
769829,3,1,769829,289369,False,False,0
769836,3,1,769836,115411,False,True,2
769845,3,1,769845,361324,False,True,2
769883,21,1,769883,426213,False,True,2
769885,27,1,769885,339688,False,False,0
769891,3,1,769891,549771,True,False,1
769899,1,1,769899,509661,False,False,0
769923,3,1,769923,160504,False,False,0
769937,26,1,769937,555783,False,False,0
769944,3,1,769944,602743,False,False,0
769984,3,1,769984,103786,True,False,1
769989,3,1,769989,196417,True,False,1
769995,3,1,769995,85705,False,False,0
770013,1,1,770013,324726,False,True,2
770069,3,1,770069,578538,False,False,0
770091,3,1,770091,74717,True,True,3
770095,3,1,770095,450511,False,False,0
770105,3,1,770105,621658,True,True,3
770113,3,1,770113,408254,True,False,1
770126,3,1,770126,698644,True,False,1
770201,18,1,770201,76900,False,True,2
770288,3,1,770288,136825,True,False,1
770311,3,1,770311,437756,False,False,0
770326,27,1,770326,186078,True,True,3
770327,3,1,770327,250760,False,False,0
770364,3,1,770364,12192,False,True,2
770404,25,1,770404,606177,False,True,2
770409,3,1,770409,664304,True,True,3
770414,3,1,770414,432517,False,False,0
770422,10,1,770422,679407,False,False,0
770431,3,1,770431,521752,False,False,0
770465,3,1,770465,707150,False,False,0
770471,3,1,770471,724499,True,False,1
770493,3,1,770493,482215,True,False,1
770494,3,1,770494,460696,True,False,1
770501,26,1,770501,302252,False,False,0
770522,26,1,770522,323563,False,True,2
770529,3,1,770529,664906,True,True,3
770529,27,1,770529,664906,True,True,3
770544,3,1,770544,249487,True,False,1
770546,3,1,770546,296066,True,False,1
770552,3,1,770552,416884,False,False,0
770556,3,1,770556,114821,True,True,3
770563,3,1,770563,119967,True,False,1
770633,3,1,770633,156057,True,True,3
770641,3,1,770641,602173,False,False,0
770646,3,1,770646,637928,False,True,2
770663,3,1,770663,744410,True,True,3
770663,27,1,770663,744410,True,True,3
770675,3,1,770675,528918,True,True,3
770675,27,1,770675,528918,True,True,3
770680,0,1,770680,214258,False,False,0
770703,3,1,770703,241813,True,False,1
770706,3,1,770706,89073,True,True,3
770706,10,1,770706,89073,True,True,3
770716,3,1,770716,119826,False,True,2
770745,27,1,770745,291654,True,True,3
770785,3,1,770785,617787,False,False,0
770796,3,1,770796,67376,False,False,0
770797,3,1,770797,651218,True,False,1
770819,3,1,770819,165044,False,True,2
770839,3,1,770839,297133,False,False,0
770842,3,1,770842,53441,True,False,1
770852,3,1,770852,550213,False,False,0
770859,3,1,770859,260911,True,False,1
770863,21,1,770863,614612,False,True,2
770863,22,1,770863,614612,False,True,2
770885,3,1,770885,418603,False,False,0
770920,3,1,770920,331015,False,True,2
770939,3,1,770939,19952,True,False,1
770950,3,1,770950,12159,False,False,0
770954,3,1,770954,343399,True,False,1
770955,3,1,770955,768253,False,False,0
770959,3,1,770959,161873,False,False,0
770965,18,1,770965,487268,True,False,1
770988,3,1,770988,104408,True,True,3
770993,3,1,770993,154680,True,False,1
771003,3,1,771003,47962,False,False,0
771027,1,1,771027,416847,True,True,3
771053,3,1,771053,80862,False,False,0
771058,3,1,771058,274644,True,False,1
771061,10,1,771061,224789,True,False,1
771068,3,1,771068,615452,False,False,0
771069,3,1,771069,372491,True,False,1
771076,3,1,771076,604500,False,False,0
771096,3,1,771096,504202,False,False,0
771102,3,1,771102,668596,True,False,1
771154,3,1,771154,445649,True,False,1
771195,3,1,771195,190296,False,False,0
771199,27,1,771199,642241,False,False,0
771207,3,1,771207,47828,True,True,3
771208,1,1,771208,280666,False,False,0
771253,3,1,771253,182053,False,True,2
771259,3,1,771259,142296,True,True,3
771272,3,1,771272,762115,False,False,0
771290,3,1,771290,673618,True,False,1
771306,3,1,771306,488474,True,False,1
771318,3,1,771318,579453,True,False,1
771331,3,1,771331,358857,True,False,1
771377,3,1,771377,417319,False,False,0
771395,1,1,771395,355574,False,False,0
771418,0,1,771418,758646,True,False,1
771420,3,1,771420,150934,True,False,1
771423,3,1,771423,649001,False,True,2
771460,3,1,771460,240342,False,False,0
771461,3,1,771461,233026,False,False,0
771469,3,1,771469,507637,False,False,0
