drug,cluster_id
414343,347980
228299,442832
229982,442832
236059,442832
791169,442832
229048,442832
424417,442832
120092,442832
23640,442832
516348,442832
591660,525371
319593,525371
737027,525371
353131,525371
429766,525371
417108,525371
40991,525371
713082,525371
548646,525371
584378,53660
372639,53660
92997,53660
724248,53660
407319,53660
270196,53660
563307,53660
512366,53660
720557,53660
366571,334857
596128,334857
716567,334857
527391,334857
480416,334857
427037,334857
572208,334857
470260,334857
125306,334857
9794,695223
763696,695223
329024,695223
211911,695223
630642,695223
698300,695223
12978,695223
522621,695223
193630,695223
346813,21353
384763,21353
4678,21353
198295,21353
224245,21353
712143,21353
803129,21353
819566,21353
773427,21353
418940,367520
451958,367520
710094,367520
124563,367520
9756,367520
353051,367520
267998,367520
188219,367520
634271,367520
284865,650755
405295,650755
460979,650755
171213,650755
282153,650755
171441,650755
555389,650755
717676,650755
196521,650755
597453,171796
321651,171796
476348,171796
692099,171796
288170,171796
278818,171796
567957,171796
25826,171796
57025,171796
154087,409712
737010,409712
766463,409712
1666,409712
412110,409712
222113,409712
232951,409712
168479,409712
25307,409712
190000,168382
289181,168382
761628,168382
779227,168382
206791,168382
436196,168382
518542,168382
553655,168382
170316,168382
246295,391488
163166,391488
110630,391488
300911,391488
802614,391488
652235,391488
495495,391488
78348,391488
234241,391488
558902,37517
466754,37517
46333,37517
607364,37517
136958,37517
138493,37517
451919,37517
352672,37517
222485,37517
511835,695674
775141,695674
144916,695674
709280,695674
31258,695674
439867,695674
240262,695674
415350,695674
303326,695674
224456,107163
677006,107163
153415,107163
197218,107163
613434,107163
498998,107163
318272,107163
813383,107163
531124,107163
386554,458820
262862,458820
715065,458820
173693,458820
570762,458820
483033,458820
275256,458820
130563,458820
633882,458820
754595,220699
376694,220699
395865,220699
450138,220699
682214,220699
328027,220699
358054,220699
499827,220699
81570,220699
260102,494243
523486,494243
563186,494243
687838,494243
546666,494243
252830,494243
93728,494243
420974,494243
698146,494243
498621,501646
477231,501646
364934,501646
82778,501646
505628,501646
93217,501646
715157,501646
71438,501646
481557,501646
141045,176812
75045,176812
305722,176812
476481,176812
494955,176812
123712,176812
673309,176812
259808,176812
798085,176812
80177,723309
411810,723309
675865,723309
103585,723309
372170,723309
645880,723309
726924,723309
787122,723309
538503,723309
137225,221690
225225,221690
228793,221690
623112,221690
748487,221690
705330,221690
550818,221690
549814,221690
222085,221690
785827,418468
488781,418468
775976,418468
731072,418468
220003,418468
132209,418468
569536,418468
477258,418468
551307,418468
628297,547480
291476,547480
497541,547480
156004,547480
2856,547480
262054,547480
544314,547480
361236,547480
339739,547480
46360,278617
574457,278617
487704,278617
444931,278617
374782,278617
717577,278617
409950,278617
299769,278617
314833,278617
551869,42940
388256,42940
167642,42940
5212,42940
504269,42940
254866,42940
612816,42940
716118,42940
175267,42940
579843,438385
151551,438385
78229,438385
227635,438385
72343,438385
314129,438385
571750,438385
810509,438385
279178,438385
276919,188539
728460,188539
341744,188539
198170,188539
608806,188539
470934,188539
