drug_id,sp_id,activity_tag,publication_year,cluster_consistent
425991,26,1,-1,1
20216,26,1,-1,1
82354,26,1,-1,1
700712,26,1,-1,1
373074,26,1,-1,1
280033,26,1,-1,1
717458,26,1,-1,1
73579,26,1,-1,1
21082,26,1,-1,1
492627,26,1,-1,1
5299,26,1,-1,1
584304,26,1,-1,1
279022,26,1,-1,1
614611,26,1,-1,1
71489,26,1,-1,1
492153,26,1,-1,1
403929,26,1,-1,1
740069,1,1,1998,1
740069,13,1,1998,1
740069,5,1,1998,1
390854,25,1,-1,1
390854,1,1,-1,1
390854,13,1,-1,1
390854,26,1,-1,1
390854,5,1,-1,1
391425,26,1,-1,1
65050,26,1,-1,1
309910,26,1,-1,1
327641,26,1,-1,1
517435,26,1,-1,1
694947,26,1,-1,1
478814,26,1,-1,1
406488,26,1,-1,1
44669,26,1,-1,1
220025,26,1,-1,1
511291,26,1,-1,1
578493,26,1,-1,1
264134,26,1,-1,1
354634,26,1,-1,1
365115,26,1,-1,1
752174,0,1,2017,1
752174,26,1,-1,1
445098,26,1,-1,1
51061,26,1,-1,1
760726,26,1,-1,1
589027,26,1,-1,1
467655,26,1,-1,1
7189,26,1,-1,1
247287,26,1,-1,1
567311,26,1,-1,1
467367,26,1,-1,1
483576,26,1,-1,1
764296,26,1,-1,1
742597,26,1,-1,1
312663,26,1,-1,1
342745,26,1,-1,1
67800,26,1,-1,1
772719,26,1,-1,1
583868,26,1,-1,1
562964,26,1,-1,1
796837,26,1,-1,1
314361,26,1,-1,1
708283,18,1,1998,1
816675,26,1,-1,1
273746,26,1,-1,1
239113,10,1,-1,1
662284,1,1,1991,1
662284,13,1,1991,1
662284,5,1,1991,1
805539,26,1,-1,1
52136,26,1,-1,1
179046,26,1,-1,1
179046,10,1,-1,1
471913,10,1,-1,1
346185,26,1,-1,1
64327,26,1,-1,1
329293,26,1,-1,1
451701,26,1,-1,1
102643,26,1,-1,1
330332,26,1,-1,1
660631,26,1,-1,1
234340,26,1,-1,1
580972,26,1,-1,1
318213,26,1,-1,1
245620,26,1,-1,1
111181,26,1,-1,1
4933,26,1,-1,1
216132,26,1,-1,1
119215,26,1,-1,1
643379,26,1,-1,1
718016,26,1,-1,1
15541,26,1,-1,1
580441,26,1,-1,1
223909,26,1,-1,1
706555,26,1,-1,1
487087,26,1,-1,1
738117,26,1,-1,1
153534,26,1,-1,1
227459,26,1,-1,1
208124,26,1,-1,1
620597,26,1,-1,1
16406,26,1,-1,1
288441,26,1,-1,1
67469,26,1,-1,1
435971,26,1,-1,1
3031,26,1,-1,1
52510,26,1,-1,1
544830,26,1,-1,1
231968,0,1,2014,1
231968,26,1,-1,1
222097,26,1,-1,1
15149,26,1,-1,1
15149,10,2,-1,1
295135,26,1,-1,1
672249,26,1,-1,1
413506,18,1,1980,1
630999,26,1,-1,1
362568,26,1,-1,1
816334,26,1,-1,1
29899,26,1,-1,1
358766,26,1,-1,1
446663,26,1,-1,1
147116,26,1,-1,1
741122,26,1,-1,1
578080,26,1,-1,1
329476,26,1,-1,1
258880,26,1,-1,1
135517,26,1,-1,1
323938,26,1,-1,1
331159,10,1,-1,1
117008,26,1,-1,1
297591,26,1,-1,1
293225,26,1,-1,1
268987,26,1,-1,1
223429,26,1,-1,1
786287,26,1,-1,1
323217,26,1,-1,1
689604,26,1,-1,1
44048,26,1,-1,1
759882,26,1,-1,1
200303,26,1,-1,1
461479,26,1,-1,1
516923,26,1,-1,1
200033,26,1,-1,1
276848,26,1,-1,1
572287,26,1,-1,1
534892,26,1,-1,1
404841,26,1,-1,1
823836,26,1,-1,1
205004,26,1,-1,1
522517,26,1,-1,1
145636,26,1,-1,1
553660,26,1,-1,1
10121,26,1,-1,1
786067,26,1,-1,1
652111,26,1,-1,1
569523,26,1,-1,1
94168,26,1,-1,1
154889,26,1,-1,1
770552,26,1,-1,1
56282,26,1,-1,1
391157,26,1,-1,1
824426,26,1,-1,1
274319,26,1,-1,1
163134,26,1,-1,1
540075,26,1,-1,1
279041,26,1,-1,1
481509,26,1,-1,1
243998,26,1,-1,1
523823,26,1,-1,1
520961,26,1,-1,1
466191,25,1,2017,1
466191,26,1,-1,1
466191,10,1,-1,1
505040,26,1,-1,1
597130,26,1,-1,1
356150,26,1,-1,1
531225,26,1,-1,1
213838,26,1,-1,1
774863,26,1,-1,1
428271,26,1,-1,1
432762,26,1,-1,1
88114,26,1,-1,1
720424,26,1,-1,1
827185,26,1,-1,1
643509,26,1,-1,1
523587,26,1,-1,1
498586,26,1,-1,1
63885,26,1,-1,1
63885,10,1,-1,1
815590,26,1,-1,1
582204,26,1,-1,1
244100,26,1,-1,1
121533,26,1,-1,1
415512,26,1,-1,1
310619,26,1,-1,1
414054,26,1,-1,1
618528,26,1,-1,1
350433,26,1,-1,1
712543,26,1,-1,1
729881,26,1,-1,1
434485,26,1,-1,1
688365,26,1,-1,1
422175,26,1,-1,1
105505,26,1,-1,1
729904,26,1,-1,1
413716,26,1,-1,1
49610,26,1,-1,1
33508,26,1,-1,1
555920,26,1,-1,1
260884,26,1,-1,1
533166,26,1,-1,1
649163,26,1,-1,1
482135,26,1,-1,1
210972,26,1,-1,1
76533,26,1,-1,1
507775,26,1,-1,1
751515,26,1,-1,1
687544,26,1,-1,1
390283,26,1,-1,1
549141,18,3,1992,1
368919,1,1,1994,1
368919,13,1,1994,1
368919,5,1,1994,1
213675,1,1,2015,1
188228,5,1,1990,1
780277,26,1,-1,1
192152,26,1,-1,1
409874,5,1,1990,1
675542,18,3,1992,1
531668,1,1,2016,1
531668,13,1,2016,1
531668,18,1,2011,1
531668,5,1,2016,1
747034,5,1,2001,1
3628,26,1,2010,1
515606,0,1,2023,1
369506,18,1,1992,1
410161,1,1,1999,1
410161,5,1,1999,1
145902,1,1,1997,1
145902,5,1,1997,1
124281,5,1,1999,1
580710,18,1,1998,1
542075,18,1,1992,1
730202,5,1,1999,1
76818,1,1,2000,1
76818,13,1,2000,1
798702,5,1,1989,1
178614,26,1,2017,1
178614,12,1,2017,1
753007,5,1,1990,1
672769,18,1,1995,1
330046,1,1,2010,1
675858,26,1,2010,1
59086,1,1,2004,1
59086,5,1,2004,1
632626,18,1,2000,1
683175,5,1,1999,1
283803,3,1,1996,1
80997,26,1,-1,1
749003,26,1,-1,1
314528,26,1,-1,1
221789,26,1,-1,1
637086,26,1,-1,1
767639,26,1,-1,1
279813,26,1,-1,1
531010,26,1,-1,1
34353,26,1,-1,1
173450,26,1,-1,1
342054,26,1,-1,1
183557,26,1,-1,1
156301,26,1,-1,1
714314,26,1,-1,1
755253,26,1,-1,1
344500,26,1,-1,1
778587,26,1,-1,1
136310,26,1,-1,1
593432,26,1,-1,1
618832,26,1,-1,1
735154,26,1,-1,1
490623,26,1,-1,1
105335,26,1,-1,1
439312,26,1,-1,1
426261,26,1,-1,1
774563,26,1,-1,1
342674,26,1,-1,1
565153,26,1,-1,1
611058,26,1,-1,1
233561,26,1,-1,1
68845,26,1,-1,1
747514,26,1,-1,1
486604,26,1,-1,1
523010,26,1,-1,1
420453,26,1,-1,1
47913,26,1,-1,1
558098,26,1,-1,1
785811,26,1,-1,1
462009,26,1,-1,1
747100,26,1,-1,1
368609,26,1,-1,1
346051,26,1,-1,1
252078,26,1,-1,1
746234,26,1,-1,1
249172,26,1,-1,1
450042,26,1,-1,1
782026,26,1,-1,1
445269,26,1,-1,1
353598,26,1,-1,1
647264,26,1,-1,1
371639,26,1,-1,1
346438,26,1,-1,1
221655,26,1,-1,1
459284,26,1,-1,1
349195,26,1,-1,1
730183,26,1,-1,1
539376,26,1,-1,1
383519,26,1,-1,1
175311,26,1,-1,1
769833,26,1,-1,1
277133,26,1,-1,1
376507,26,1,-1,1
166690,26,1,-1,1
725762,26,1,-1,1
659076,26,1,-1,1
294001,26,1,-1,1
97023,26,1,-1,1
812585,26,1,-1,1
760878,26,1,-1,1
84081,26,1,-1,1
315548,26,1,-1,1
486359,26,1,-1,1
743998,26,1,-1,1
458376,26,1,-1,1
281582,26,1,-1,1
694490,26,1,-1,1
515986,26,1,-1,1
817474,26,1,-1,1
681675,26,1,-1,1
492137,26,1,-1,1
201972,26,1,-1,1
776699,26,1,-1,1
109552,26,1,-1,1
308132,26,1,-1,1
229960,26,1,-1,1
242324,26,1,-1,1
695557,26,1,-1,1
571975,26,1,-1,1
710284,26,1,-1,1
257570,26,1,-1,1
264308,26,1,-1,1
468169,26,1,-1,1
825514,26,1,-1,1
777512,26,1,-1,1
245184,26,1,-1,1
747223,26,1,-1,1
634712,26,1,-1,1
115237,26,1,-1,1
357366,26,1,-1,1
615838,26,1,-1,1
575895,26,1,-1,1
257756,26,1,-1,1
803920,26,1,-1,1
570481,26,1,-1,1
698542,26,1,-1,1
553130,26,1,-1,1
637158,10,1,-1,1
539661,26,1,-1,1
539661,10,3,-1,1
775443,26,1,-1,1
569979,26,1,-1,1
770453,26,1,-1,1
250871,26,1,-1,1
133386,26,1,-1,1
554707,26,1,-1,1
25068,26,1,-1,1
264871,26,1,-1,1
323256,26,1,-1,1
672325,26,1,-1,1
71388,26,1,-1,1
735439,26,1,-1,1
815428,26,1,-1,1
147684,26,1,-1,1
635289,26,1,-1,1
519654,26,1,-1,1
193987,26,1,-1,1
617539,26,1,-1,1
617539,10,1,-1,1
430963,26,1,-1,1
267263,26,1,-1,1
392891,26,1,-1,1
13756,26,1,-1,1
445971,26,1,-1,1
390391,26,1,-1,1
732192,26,1,-1,1
300379,26,1,-1,1
382172,26,1,-1,1
264374,26,1,-1,1
223922,26,1,-1,1
426578,26,1,-1,1
614851,26,1,-1,1
98060,26,1,-1,1
674843,18,1,2001,1
519812,26,1,-1,1
786721,26,1,-1,1
293235,26,1,-1,1
627377,0,1,2014,1
627377,26,1,-1,1
403256,26,1,-1,1
459563,26,1,-1,1
794864,26,1,-1,1
101160,26,1,-1,1
443994,26,1,-1,1
3838,26,1,-1,1
807382,26,1,-1,1
797741,26,1,-1,1
703913,26,1,-1,1
711933,26,1,-1,1
646222,26,1,-1,1
348781,26,1,-1,1
176540,26,1,-1,1
292232,26,1,-1,1
722921,26,1,-1,1
399324,26,1,-1,1
778171,26,1,-1,1
10944,26,1,-1,1
439472,26,1,-1,1
783790,26,1,-1,1
605755,26,1,-1,1
294130,26,1,-1,1
594610,26,1,-1,1
182554,26,1,-1,1
830208,26,1,-1,1
277750,26,1,-1,1
458372,26,1,-1,1
66594,26,1,-1,1
432414,26,1,-1,1
497200,26,1,-1,1
678714,26,1,-1,1
511240,26,1,-1,1
691134,26,1,-1,1
561366,26,1,-1,1
371173,26,1,-1,1
292795,26,1,-1,1
65082,26,1,-1,1
616633,26,1,-1,1
4664,26,1,-1,1
85062,26,1,-1,1
505914,26,1,-1,1
757631,26,1,-1,1
140184,26,1,-1,1
253247,26,1,-1,1
795657,26,1,-1,1
643050,26,1,-1,1
736808,26,1,-1,1
390822,26,1,-1,1
283368,26,1,-1,1
675368,26,1,-1,1
675368,10,1,-1,1
650195,26,1,-1,1
349048,26,1,-1,1
347564,26,1,-1,1
65944,26,1,-1,1
462756,26,1,-1,1
800094,26,1,-1,1
792921,26,1,-1,1
398342,26,1,-1,1
504385,26,1,-1,1
665214,26,1,-1,1
395537,26,1,-1,1
501809,26,1,-1,1
86377,26,1,-1,1
383500,26,1,-1,1
232805,26,1,-1,1
50807,26,1,-1,1
487295,26,1,-1,1
744804,26,1,-1,1
338617,26,1,-1,1
12158,26,1,-1,1
733220,26,1,-1,1
620990,26,1,-1,1
451176,26,1,-1,1
505689,26,1,-1,1
151238,26,1,-1,1
150109,26,1,-1,1
384770,26,1,-1,1
377888,26,1,-1,1
9773,26,1,-1,1
571530,26,1,-1,1
711884,26,1,-1,1
807186,26,1,-1,1
793716,26,1,-1,1
455921,26,1,-1,1
4471,26,1,-1,1
75430,26,1,-1,1
495187,26,1,-1,1
611226,26,1,-1,1
485093,26,1,-1,1
397036,26,1,-1,1
153505,26,1,-1,1
200152,26,1,-1,1
313936,26,1,-1,1
248845,26,1,-1,1
676916,26,1,-1,1
761785,26,1,-1,1
160481,26,1,-1,1
38912,26,1,-1,1
757069,26,1,-1,1
257524,26,1,-1,1
543124,26,1,-1,1
373011,26,1,-1,1
569889,26,1,-1,1
453386,26,1,-1,1
65539,26,1,-1,1
202408,26,1,-1,1
314451,26,1,-1,1
294299,26,1,-1,1
663652,26,1,-1,1
11146,26,1,-1,1
314467,26,1,-1,1
230179,26,1,-1,1
687538,26,1,-1,1
529205,26,1,-1,1
629818,26,1,-1,1
691429,26,1,-1,1
644993,26,1,-1,1
502929,26,1,-1,1
505024,26,1,-1,1
361232,26,1,-1,1
250156,26,1,-1,1
468920,26,1,-1,1
196458,26,1,-1,1
434222,26,1,-1,1
587537,26,1,-1,1
118173,26,1,-1,1
280113,26,1,-1,1
744263,26,1,-1,1
292317,26,1,-1,1
292317,10,1,-1,1
153855,26,1,-1,1
608954,26,1,-1,1
365738,26,1,-1,1
365738,10,1,-1,1
712565,26,1,-1,1
20116,26,1,-1,1
522721,26,1,-1,1
371688,26,1,-1,1
34866,26,1,-1,1
700800,26,1,-1,1
328511,26,1,-1,1
339567,26,1,-1,1
700602,26,1,-1,1
753884,26,1,-1,1
804254,26,1,-1,1
76850,26,1,-1,1
368991,26,1,-1,1
368991,10,1,-1,1
242863,26,1,-1,1
792511,26,1,-1,1
638588,26,1,-1,1
619807,26,1,-1,1
681309,26,1,-1,1
597761,26,1,-1,1
673575,26,1,-1,1
61166,26,1,-1,1
40088,26,1,-1,1
437702,26,1,-1,1
648930,26,1,-1,1
77173,26,1,-1,1
513283,26,1,-1,1
476678,26,1,-1,1
315073,26,1,-1,1
315073,10,1,-1,1
407883,26,1,-1,1
306396,26,1,-1,1
33887,26,1,-1,1
670497,26,1,-1,1
617185,26,1,-1,1
435456,26,1,-1,1
785363,26,1,-1,1
407371,26,1,-1,1
363746,26,1,-1,1
560028,26,1,-1,1
318424,26,1,-1,1
567981,26,1,-1,1
30061,26,1,-1,1
168365,26,1,-1,1
508630,26,1,-1,1
446051,26,1,-1,1
332604,26,1,-1,1
24673,26,1,-1,1
352587,26,1,-1,1
91735,26,1,-1,1
703103,26,1,-1,1
663881,26,1,-1,1
670992,26,1,-1,1
458103,26,1,-1,1
110347,26,1,-1,1
361799,26,1,-1,1
531724,26,1,-1,1
703840,26,1,-1,1
689434,26,1,-1,1
755963,26,1,-1,1
168185,26,1,-1,1
306330,26,1,-1,1
192315,26,1,-1,1
557267,26,1,-1,1
69287,26,1,-1,1
647407,26,1,-1,1
755242,26,1,-1,1
767224,26,1,-1,1
645404,26,1,-1,1
683376,26,1,-1,1
567852,26,1,-1,1
467898,26,1,-1,1
542358,26,1,-1,1
393306,26,1,-1,1
199104,26,1,-1,1
202767,26,1,-1,1
238387,26,1,-1,1
496215,26,1,-1,1
135925,26,1,-1,1
98270,26,1,-1,1
510469,26,1,-1,1
732845,26,1,-1,1
418647,26,1,-1,1
252223,26,1,-1,1
19304,26,1,-1,1
700589,26,1,-1,1
74246,26,1,-1,1
27988,26,1,-1,1
519956,26,1,-1,1
383630,26,1,-1,1
171069,26,1,-1,1
770547,26,1,-1,1
257712,26,1,-1,1
273314,26,1,-1,1
397938,26,1,-1,1
809497,26,1,-1,1
584234,26,1,-1,1
411475,26,1,-1,1
107886,26,1,-1,1
184912,26,1,-1,1
114857,26,1,-1,1
678563,26,1,-1,1
320182,26,1,-1,1
570814,26,1,-1,1
588310,26,1,-1,1
26215,26,1,-1,1
814480,26,1,-1,1
498194,26,1,-1,1
170333,26,1,-1,1
230858,26,1,-1,1
57885,26,1,-1,1
298222,26,1,-1,1
286763,26,1,-1,1
181694,26,1,-1,1
411421,26,1,-1,1
107797,26,1,-1,1
756118,26,1,-1,1
636475,10,3,-1,1
815227,26,1,-1,1
233799,26,1,-1,1
154415,26,1,-1,1
627660,26,1,-1,1
105147,26,1,-1,1
298944,26,1,-1,1
675075,26,1,-1,1
157662,26,1,-1,1
630750,26,1,-1,1
667198,26,1,-1,1
16319,26,1,-1,1
229677,26,1,-1,1
230051,26,1,-1,1
72348,26,1,-1,1
729475,26,1,-1,1
458408,26,1,-1,1
348439,26,1,-1,1
480737,26,1,-1,1
144162,26,1,-1,1
245212,26,1,-1,1
429769,26,1,-1,1
95926,26,1,-1,1
273888,26,1,-1,1
114121,26,1,-1,1
267845,26,1,-1,1
807032,26,1,-1,1
248917,26,1,-1,1
578206,26,1,-1,1
367225,26,1,-1,1
564094,26,1,-1,1
535426,26,1,-1,1
535426,10,1,-1,1
343860,26,1,-1,1
809303,26,1,-1,1
732660,26,1,-1,1
627473,26,1,-1,1
627473,10,2,-1,1
308870,26,1,-1,1
330711,26,1,-1,1
683881,26,1,-1,1
612328,26,1,-1,1
320892,26,1,-1,1
821841,26,1,-1,1
252201,26,1,-1,1
252201,10,1,-1,1
200372,26,1,-1,1
65188,26,1,-1,1
204738,26,1,-1,1
468147,26,1,-1,1
154383,26,1,-1,1
219454,26,1,-1,1
15522,26,1,-1,1
414266,26,1,-1,1
697038,26,1,-1,1
45711,26,1,-1,1
34849,26,1,-1,1
129978,26,1,-1,1
614654,26,1,-1,1
375608,26,1,-1,1
764900,26,1,-1,1
350623,26,1,-1,1
540558,26,1,-1,1
540558,10,1,-1,1
455874,26,1,-1,1
99759,26,1,-1,1
369326,26,1,-1,1
570666,26,1,-1,1
756388,26,1,-1,1
756388,10,1,-1,1
624554,26,1,-1,1
270910,26,1,-1,1
424976,26,1,-1,1
820949,26,1,-1,1
759752,26,1,-1,1
50743,26,1,-1,1
682558,26,1,-1,1
290672,3,1,2000,1
2965,26,1,-1,1
103435,26,1,-1,1
756613,26,1,-1,1
653262,26,1,-1,1
154706,26,1,-1,1
740968,26,1,-1,1
399242,26,1,-1,1
83064,26,1,-1,1
334022,26,1,-1,1
626071,26,1,-1,1
549623,26,1,-1,1
259131,26,1,-1,1
201039,26,1,-1,1
280709,26,1,-1,1
779793,26,1,-1,1
120047,26,1,-1,1
489940,26,1,-1,1
166206,26,1,-1,1
681709,26,1,-1,1
533032,26,1,-1,1
167122,26,1,-1,1
560151,26,1,-1,1
710731,26,1,-1,1
266110,26,1,-1,1
315404,26,1,-1,1
184981,26,1,-1,1
357574,26,1,-1,1
284844,26,1,-1,1
216590,26,1,-1,1
551335,26,1,-1,1
583497,26,1,-1,1
766748,26,1,-1,1
85286,26,1,-1,1
482624,26,1,-1,1
691598,26,1,-1,1
734251,26,1,-1,1
550734,26,1,-1,1
468094,26,1,-1,1
434460,26,1,-1,1
174663,26,1,-1,1
294775,26,1,-1,1
340106,26,1,-1,1
800340,26,1,-1,1
588997,26,1,-1,1
267873,26,1,-1,1
530567,26,1,-1,1
305721,26,1,-1,1
347542,26,1,-1,1
15816,10,3,-1,1
416305,26,1,-1,1
191468,26,1,-1,1
808166,26,1,-1,1
535880,26,1,-1,1
565756,26,1,-1,1
123588,26,1,-1,1
123588,10,1,-1,1
8835,26,1,-1,1
377857,26,1,-1,1
579214,26,1,-1,1
613087,26,1,-1,1
248223,26,1,-1,1
496798,26,1,-1,1
560158,26,1,-1,1
101234,26,1,-1,1
541432,26,1,-1,1
823735,26,1,-1,1
823179,26,1,-1,1
572477,26,1,-1,1
563277,26,1,-1,1
317233,26,1,-1,1
146035,26,1,-1,1
643789,26,1,-1,1
570531,26,1,-1,1
483624,26,1,-1,1
359195,26,1,-1,1
374507,26,1,-1,1
98468,26,1,-1,1
583302,26,1,-1,1
381786,26,1,-1,1
183842,26,1,-1,1
460083,26,1,-1,1
27151,26,1,-1,1
542518,26,1,-1,1
120795,26,1,-1,1
330052,26,1,-1,1
54572,26,1,-1,1
180109,26,1,-1,1
75558,26,1,-1,1
324182,26,1,-1,1
169139,26,1,-1,1
804224,26,1,-1,1
709627,26,1,-1,1
157733,26,1,-1,1
2211,26,1,-1,1
640675,26,1,-1,1
121163,26,1,-1,1
326247,26,1,-1,1
790970,26,1,-1,1
135812,26,1,-1,1
360906,26,1,-1,1
12485,26,1,-1,1
137076,26,1,-1,1
513051,26,1,-1,1
385305,26,1,-1,1
374905,26,1,-1,1
664851,26,1,-1,1
711924,26,1,-1,1
642618,26,1,-1,1
545997,26,1,-1,1
140622,26,1,-1,1
215265,26,1,-1,1
353954,26,1,-1,1
263243,26,1,-1,1
527457,26,1,-1,1
805959,26,1,-1,1
98104,26,1,-1,1
104567,26,1,-1,1
713809,26,1,-1,1
828992,26,1,-1,1
269780,26,1,-1,1
642247,26,1,-1,1
16202,26,1,-1,1
366833,26,1,-1,1
586105,10,1,-1,1
656365,26,1,-1,1
364512,26,1,-1,1
152298,26,1,-1,1
684082,26,1,-1,1
447341,26,1,-1,1
555365,26,1,-1,1
152892,26,1,-1,1
770231,26,1,-1,1
770231,10,3,-1,1
224696,26,1,-1,1
829941,26,1,-1,1
536174,26,1,-1,1
47110,26,1,-1,1
141942,26,1,-1,1
508027,26,1,-1,1
460452,26,1,-1,1
123016,26,1,-1,1
379157,26,1,-1,1
406430,26,1,-1,1
498542,26,1,-1,1
680124,26,1,-1,1
401251,26,1,-1,1
756325,26,1,-1,1
816360,26,1,-1,1
217522,26,1,-1,1
249487,26,1,-1,1
830501,26,1,-1,1
416374,10,1,-1,1
758551,26,1,-1,1
271874,26,1,-1,1
151619,26,1,-1,1
246011,26,1,-1,1
108016,26,1,-1,1
408222,26,1,-1,1
744256,26,1,-1,1
267546,26,1,-1,1
689739,26,1,-1,1
541681,26,1,-1,1
494194,26,1,-1,1
197880,26,1,-1,1
7122,26,1,-1,1
129956,26,1,-1,1
468071,26,1,-1,1
518211,26,1,-1,1
394866,26,1,-1,1
371365,26,1,-1,1
287883,26,1,-1,1
374075,26,1,-1,1
334209,26,1,-1,1
608788,26,1,-1,1
292142,26,1,-1,1
394595,26,1,-1,1
587161,26,1,-1,1
793202,26,1,-1,1
663996,26,1,-1,1
93988,26,1,-1,1
16709,26,1,-1,1
798576,26,1,-1,1
230753,26,1,-1,1
663130,26,1,-1,1
558505,26,1,-1,1
107835,26,1,-1,1
14333,26,1,-1,1
99070,26,1,-1,1
758607,26,1,-1,1
816064,26,1,-1,1
159081,26,1,-1,1
683051,26,1,-1,1
385798,26,1,-1,1
143482,26,1,-1,1
815217,26,1,-1,1
634681,26,1,-1,1
56130,26,1,-1,1
334221,26,1,-1,1
732498,26,1,-1,1
521485,26,1,-1,1
77461,26,1,-1,1
17829,26,1,-1,1
596414,26,1,-1,1
268685,26,1,-1,1
393736,26,1,-1,1
642881,26,1,-1,1
564132,26,1,-1,1
703812,26,1,-1,1
679480,26,1,-1,1
375898,26,1,-1,1
685360,26,1,-1,1
735121,26,1,-1,1
206531,26,1,-1,1
414664,26,1,-1,1
596791,26,1,-1,1
710029,26,1,-1,1
36958,26,1,-1,1
540970,26,1,-1,1
554974,26,1,-1,1
668394,26,1,-1,1
305353,26,1,-1,1
801634,26,1,-1,1
263452,26,1,-1,1
634921,26,1,-1,1
537942,26,1,2022,1
788623,26,1,-1,1
793765,26,1,-1,1
2729,26,1,-1,1
2729,10,2,-1,1
563492,26,1,-1,1
38830,26,1,-1,1
59252,26,1,-1,1
597656,26,1,-1,1
42767,26,1,-1,1
361592,26,1,-1,1
576430,26,1,-1,1
230138,26,1,-1,1
722286,26,1,-1,1
493727,26,1,-1,1
715876,26,1,-1,1
16300,26,1,-1,1
221673,26,1,-1,1
63410,26,1,-1,1
162465,26,1,-1,1
475728,26,1,-1,1
790600,26,1,-1,1
388174,26,1,-1,1
823193,26,1,-1,1
430784,26,1,-1,1
35701,26,1,-1,1
191485,26,1,-1,1
6971,26,1,-1,1
534649,26,1,-1,1
418395,26,1,-1,1
273915,26,1,-1,1
125005,26,1,-1,1
524811,26,1,-1,1
203359,26,1,-1,1
612177,26,1,-1,1
364671,26,1,-1,1
61309,26,1,-1,1
301032,26,1,-1,1
613200,26,1,-1,1
818785,26,1,-1,1
150303,26,1,-1,1
572784,26,1,-1,1
660898,26,1,-1,1
336952,26,1,-1,1
767062,26,1,-1,1
141884,26,1,-1,1
204959,26,1,-1,1
99775,26,1,-1,1
719440,26,1,-1,1
244424,26,1,-1,1
70813,26,1,-1,1
190501,26,1,-1,1
166708,26,1,-1,1
577753,26,1,-1,1
68858,26,1,-1,1
478971,26,1,-1,1
257384,26,1,-1,1
123891,26,1,-1,1
456564,26,1,-1,1
244888,26,1,-1,1
491298,26,1,-1,1
51424,26,1,-1,1
824850,26,1,-1,1
220816,26,1,-1,1
589518,26,1,-1,1
424028,26,1,-1,1
609810,26,1,-1,1
52263,26,1,-1,1
529243,26,1,-1,1
249444,26,1,-1,1
576864,26,1,-1,1
78395,26,1,-1,1
483389,26,1,-1,1
476257,26,1,-1,1
529555,26,1,-1,1
227260,26,1,-1,1
456265,26,1,-1,1
301353,26,1,-1,1
317875,26,1,-1,1
270312,5,1,1990,1
646005,26,1,-1,1
789563,26,1,-1,1
742217,26,1,-1,1
705143,26,1,-1,1
297624,26,1,-1,1
340383,26,1,-1,1
443513,26,1,-1,1
312130,26,1,-1,1
79475,26,1,-1,1
570636,26,1,-1,1
238543,26,1,-1,1
69275,26,1,-1,1
761186,26,1,-1,1
388649,26,1,-1,1
378819,26,1,-1,1
387962,26,1,-1,1
119273,26,1,-1,1
279598,26,1,-1,1
17417,26,1,-1,1
192788,26,1,-1,1
822569,26,1,-1,1
138987,26,1,-1,1
230590,26,1,-1,1
230590,10,1,-1,1
727118,26,1,-1,1
717794,26,1,-1,1
549334,26,1,-1,1
234378,26,1,-1,1
338396,26,1,-1,1
203813,26,1,-1,1
192177,26,1,-1,1
166662,26,1,-1,1
720486,26,1,-1,1
291574,26,1,-1,1
669774,26,1,-1,1
612585,26,1,-1,1
436094,26,1,-1,1
665567,26,1,-1,1
150371,26,1,-1,1
364333,26,1,-1,1
369449,26,1,-1,1
19253,26,1,-1,1
524505,26,1,-1,1
364506,26,1,-1,1
22467,26,1,-1,1
670079,26,1,-1,1
272600,26,1,-1,1
532814,26,1,-1,1
378113,26,1,-1,1
253601,26,1,-1,1
542604,26,1,-1,1
518002,26,1,-1,1
796407,26,1,-1,1
140821,26,1,-1,1
378978,26,1,-1,1
405701,26,1,-1,1
716991,26,1,-1,1
59128,26,1,-1,1
202111,26,1,-1,1
26995,26,1,-1,1
158533,26,1,-1,1
32234,26,1,-1,1
809918,26,1,-1,1
622454,26,1,-1,1
743164,26,1,-1,1
198889,26,1,-1,1
624605,26,1,-1,1
574689,26,1,-1,1
179641,26,1,-1,1
676020,26,1,-1,1
739979,26,1,-1,1
298676,26,1,-1,1
355302,26,1,-1,1
253598,26,1,-1,1
537310,26,1,-1,1
829384,26,1,-1,1
829384,10,1,-1,1
522492,26,1,-1,1
472399,26,1,-1,1
70421,26,1,-1,1
483437,26,1,-1,1
616919,26,1,-1,1
162265,26,1,-1,1
135245,26,1,-1,1
357114,26,1,-1,1
809873,26,1,-1,1
668373,26,1,-1,1
40211,26,1,-1,1
580632,26,1,-1,1
811439,26,1,-1,1
620946,26,1,-1,1
83969,26,1,-1,1
352287,26,1,-1,1
122302,26,1,-1,1
294428,26,1,-1,1
763302,26,1,-1,1
830290,26,1,-1,1
288280,26,1,-1,1
37604,26,1,-1,1
151953,26,1,-1,1
156711,26,1,-1,1
127419,26,1,-1,1
750048,26,1,-1,1
326121,26,1,-1,1
18639,26,1,-1,1
452890,26,1,-1,1
413418,26,1,-1,1
59322,26,1,-1,1
520399,26,1,-1,1
592648,26,1,-1,1
229470,26,1,-1,1
205935,26,1,-1,1
276814,26,1,-1,1
258366,26,1,-1,1
733873,26,1,-1,1
143704,26,1,-1,1
268054,26,1,-1,1
640620,26,1,-1,1
597446,26,1,-1,1
70166,26,1,-1,1
508173,26,1,-1,1
160310,26,1,-1,1
